Var1	Var2
13.4487765390757	25
15	27.6785645943853
16.2230696039979	25
8.5	4
28.0001719219452	-20
25	-16.022078270171
20	-18.6286287956774
17.2627644448953	-20
8.5	3
41.6624425180559	-20
44.9669466271054	-15
45	-14.9565537471661
8.5	21
45	-8.49255153886002
40	-6.94836910514913
39.1856994357626	-5
35	-0.0925738995040231
34.9051764735181	0
35	0.107529371930995
39.551396566282	5
35	8.10397682550995
31.5090355893391	5
30	3.62265296731856
26.9413452947848	0
25	-4.38302585840739
23.8203345499978	-5
20	-8.43404937240151
16.3087358296561	-10
20	-10.6923641793799
25	-14.3181480490959
30	-13.9892470204178
35	-13.0088382752181
37.4080438475131	-15
37.7000303078899	-20
8.5	14
-15	2.60789983040141
-11.6863138361861	0
-10	-1.6201418788573
-5	-2.10597742202292
-3.07565302320856	0
-5	1.38252532787067
-9.59883851440296	5
-10	6.04891031949285
-12.6574510383077	10
-10	12.0459501056008
-8.06541388269196	15
-10	18.1430398380353
-12.8542177628717	15
-15	12.240749208681
8.5	4
45	6.42530097556907
42.1435537998314	5
40.398150462201	0
45	-3.05894708680696
8.5	3
45	18.0854310714645
43.1708571375201	15
45	13.2877215787078
8.5	5
-15	21.2229755702213
-10	24.7537642997939
-9.88587104943607	25
-5	27.9577201539987
-3.25103547943953	30
8.5	2
-12.8322449172468	30
-15	27.5540065800387
8.5	11
15.3743901503352	30
17.6121029247124	25
20	22.3846321462528
24.2878186705227	20
21.7227573124899	15
25	11.7088005297767
28.9512286170258	15
29.3273286147114	20
27.452874390893	25
25	26.0920532677938
23.3355893219038	30
8.5	7
33.5775532745031	30
30.9507477008854	25
35	21.1744929324927
38.8917148387993	25
40	27.3198457663818
41.0359417706767	25
45	20.503076948745
8.5	5
4.03425870499267	-15
5	-16.8960876651094
6.02791710550297	-15
5	-12.9281488883972
4.03425870499267	-15
8.5	5
13.3055144474634	-15
15	-18.3651540924169
16.9569421746334	-15
15	-10.4070057890462
13.3055144474634	-15
8.5	5
-1.4345022038108	-10
0	-11.3594025229284
2.62321427753635	-10
0	-8.7101191414078
-1.4345022038108	-10
8.5	25
3.1686775107871	0
5	-3.27908191925685
6.84723273820427	0
10	2.32526497343261
12.4651294996346	5
10.4586323987243	10
11.325621034034	15
15	18.1054834680559
16.8020102576001	20
15	21.5978789748185
11.6870607151729	25
10	28.7006352658222
5	29.2501864847927
0	26.7022470162831
-1.99252937947021	25
-5	21.4456479367905
-7.37105936525247	20
-5	18.741704197873
0	16.2656202300349
0.739014621343846	15
0	13.1879868178833
-3.89335687049211	10
-2.09044403572508	5
0	2.29755692134933
3.1686775107871	0
8.5	5
13.0260033255746	0
15	-2.52226940894155
16.3431383633894	0
15	1.77733112532511
13.0260033255746	0
8.5	5
6.95017952241356	5
5	2.21691074469661
3.09244403922	5
5	7.80616606541763
6.95017952241356	5
8.5	5
18.1431541661049	5
20	3.58826253833194
22.2740638079878	5
20	7.33051172385225
18.1431541661049	5
8.5	5
8.00925235661377	20
5	17.8171696819081
1.98879884101323	20
5	22.3519551603153
8.00925235661377	20
9	3
45	3.5551013553936
42.0460617190415	0
45	-1.96354548859658
9	3
-15	23.4848129497563
-12.9538067906003	25
-15	26.0245625275288
9	3
-11.4767792436443	30
-10	27.3511221537332
-5.11404925083103	30
9	5
16.9548974793617	30
19.0011362454268	25
20	23.9059846083737
22.7425535629009	25
22.1958642821292	30
9	3
40.6706393840681	30
