Var1	Var2
16	3
12.9760497100314	-20
15	-15.1341155688528
15.308154078528	-20
16	3
-15	22.7730538449947
-12.1000931512908	20
-15	17.4959706367599
16	5
0.0509365476671428	-10
-5	-13.242036724486
-6.55650095206758	-10
-5	-7.61189499736866
0.0509365476671428	-10
17	8
-0.0503898499620776	-20
-5	-17.4869964854412
-8.59450498191489	-10
-5	-4.48503046664278
5	-9.51894042555262
15	-6.90791807571727
24.3171227199167	-10
18.3751726525026	-20
17	5
33.9637768235914	-20
27.3908502654798	-10
35	-9.64672907092842
35.3031779221033	-10
37.0877275554836	-20
17	2
-15	26.644970877009
-8.00810141930097	30
17	7
9.76760333930177	30
9.13361143948393	20
5	13.1767832222072
2.00876637449311	10
-5	6.07111991502335
-9.47942458365586	10
-15	13.999682976247
17	2
45	26.8857024014162
43.9470178254745	30
17	5
25.3406406302605	0
25	-7.53986255177248
24.0863914388308	0
25	0.774458494711392
25.3406406302605	0
17	5
-8.05105575555528	20
-5	15.5194127731015
-0.303385470871151	20
-5	26.690166352456
-8.05105575555528	20
17	5
36.9437278541701	20
35	17.4996750498792
34.6990342771565	20
35	20.5907288329312
36.9437278541701	20
18	11
-15	-18.5313367725246
-10.6325090117622	-10
-5	-1.35816593591691
5	-7.6074405740257
15	-3.44916671825008
19.5368920992239	0
25	4.63103182381112
27.0369298161129	0
35	-7.95265790373204
36.7570336857675	-10
45	-19.9062467414635
18	3
29.8139222585055	-20
25	-14.461578365721
21.4421912264772	-20
18	8
17.4547217878936	30
15	24.7739955398467
13.991673034727	20
5.86288470924543	10
5	8.68261745369236
-5	1.83846872898137
-14.3051869807562	10
-15	10.5033953157341
18	2
45	21.1263866206933
41.9997225967453	30
18	7
36.1593866716611	10
35	9.7208978438842
34.1172975079561	10
33.6556642675128	20
35	22.6386323027648
43.6821275987966	20
36.1593866716611	10
19	4
-15	-14.550355754083
-12.6705130416095	-10
-5.98452283799824	0
-15	8.58175191365009
19	3
25.6640676934197	-20
25	-19.2359895564655
24.5092098004518	-20
19	7
45	10.3335759621941
44.7612163896897	10
35	7.65015709834582
27.5682688587288	10
32.6122942578691	20
35	24.6865357725983
40.0524273680161	30
19	15
26.0413945928782	30
25	29.6030154555737
15.9797375066143	20
15	18.719094041378
7.29186827739469	10
5	6.50096098038844
-3.40459680914419	0
5	-5.69594072249877
14.9907090195711	0
15	0.00513465752427427
25	8.48760515291084
28.7332190019653	0
35	-6.25858673653565
38.2108894494317	-10
45	-18.1590293718512
20	4
-15	-10.5693747356413
-14.7085170714568	-10
-7.72505090245275	0
-15	6.9249588477379
20	7
45	-1.64788424160784
42.8819559084575	0
35	5.57941635280745
30.4295081878177	0
35	-4.56451556933926
39.6647452130959	-10
45	-16.4118120022388
20	15
29.4942002038583	30
25	28.2867896254788
17.2160889988052	20
15	17.1026917064597
8.72085184554395	10
5	4.31930450708453
-0.584099487364655	0
5	-3.78444087097185
11.6379285504687	0
15	1.85804776983873
23.7848007276882	10
25	10.880453491045
31.5689242482254	20
35	26.7344392424319
38.105132139287	30
21	3
-15	-7.87704433872879
-9.46557896690727	0
-15	5.26816578182571
21	3
45	-3.92383396081051
41.1186009767601	-10
45	-14.6645946326265
21	3
32.9470058148384	30
35	28.7823427122655
36.1578369105578	30
21	5
2.23639783441488	0
5	-1.87294101944492
8.28514808136632	0
5	2.13764803378061
2.23639783441488	0
21	5
32.1257973736701	0
35	-2.87044440214288
39.9566522167968	0
35	3.50867560726907
32.1257973736701	0
21	9
10.1498354136932	10
15	3.71096088215318
21.7855907105741	10
25	12.3289496175705
30.5255542385818	20
25	26.9705637953839
18.452440490996	20
15	15.4862893715413
10.1498354136932	10
22	3
-15	-5.39978128726765
-11.2061070313618	0
-15	3.61137271591353
22	3
45	-6.19978368001317
42.5724567404243	-10
45	-12.9173772630141
22	5
33.8220865595225	0
35	-1.17637323494649
37.031348525136	0
35	1.4379348617307
33.8220865595225	0
22	9
11.5788189818425	10
15	5.56387399446763
19.78638069346	10
25	13.7774457440961
29.4821842289381	20
25	25.6543379652891
19.6887919831869	20
15	13.869887036623
11.5788189818425	10
23	3
-15	-2.92251823580651
-12.9466350958163	0
-15	1.95457965000134
23	3
45	-8.47573339921583
44.0263125040885	-10
45	-11.1701598934018
23	5
13.0078025499917	10
15	7.41678710678209
17.7871706763459	10
15	12.2534847017047
13.0078025499917	10
23	5
20.9251434753777	20
25	15.2259418706217
28.4388142192944	20
25	24.3381121351942
20.9251434753777	20
24	3
-15	-0.445255184345378
-14.6871631602708	0
-15	0.297786584089149
24	5
14.436786118141	10
15	9.26970021909654
15.7879606592318	10
15	10.6370823667863
14.436786118141	10
24	5
22.1614949675686	20
25	16.6744379971472
27.3954442096507	20
25	23.0218863050993
22.1614949675686	20
25	5
23.3978464597594	20
25	18.1229341236728
26.3520742000071	20
25	21.7056604750044
23.3978464597594	20
26	5
24.6341979519503	20
25	19.5714302501983
25.3087041903634	20
25	20.3894346449095
24.6341979519503	20
