Var1	Var2
15	5
-4.05437162896229	-10
-5	-10.7082778321294
-6.33737942006948	-10
-5	-9.25319222409153
-4.05437162896229	-10
20	8
1.05004812501596	-20
5	-14.5294677968781
14.038216312258	-10
15	-9.46472898653137
25	-5.84512336199095
30.4302218806514	-10
25	-13.4914505116332
19.0395779564547	-20
20	3
31.885845881633	-20
35	-14.9954893180639
36.6365113424995	-20
20	5
45	18.4113353693244
35	17.9772647020403
31.518506250369	20
35	23.3904890579463
45	23.4159786966865
20	9
-2.44973685445811	30
5	22.0430911251733
9.12613288965716	20
5.31678139376307	10
5	9.6088038621203
4.49590763050237	10
-5	15.7179039387169
-7.79823257411491	20
-9.31649678327215	30
20	4
27.3230689194202	30
25	27.6041918821658
15	25.6404607675367
12.7971451360047	30
20	5
1.05709615845775	-10
-5	-14.536779000617
-13.5664051500632	-10
-5	-5.21642259358441
1.05709615845775	-10
25	3
-3.18968816217542	-20
-5	-18.3652801691046
-15	-12.5510179128414
25	3
27.007999455697	-20
25	-18.1020249284293
23.2618658005275	-20
25	8
-15	-8.17821698977735
-5	-1.1796529630773
5	-4.79616522047272
15	-2.94381469159697
25	-0.358473080590402
35	-8.15095118674501
37.8708838231891	-10
39.1998562187002	-20
25	3
-15	12.29952066275
-11.8223799006552	20
-13.8031506614703	30
25	10
45	15.8245399813332
35	15.3390251813621
26.9776182703473	20
25	22.3069992142059
15	20.14978837022
14.8440132787713	20
11.7435940201001	10
5	1.67227625096908
-5	8.03464015062787
-15	9.38508122665232
25	3
0.201058132048908	30
5	24.8743500764021
10.0227339535184	30
25	3
32.4594333701103	30
35	27.8126802542554
45	28.9781582577098
30	2
-7.99387982059081	-20
-15	-15.7330719328566
30	2
45	-10.7288535032782
41.7632010949008	-20
30	3
-15	-5.90578608206274
-7.1404483659373	0
-15	6.77730636845093
30	9
45	13.237744593342
35	12.7007856606838
25	18.1868906492778
16.6215630143703	10
25	2.68308867895191
31.0945224262553	0
35	-3.05325977050216
43.4980812663375	0
45	0.779787367662238
30	3
2.85185311855592	30
5	27.705609027631
7.24832277103212	30
35	2
-13.2186814883921	-20
-15	-18.9151259528719
35	2
45	-18.0710290803393
44.3265459711015	-20
35	3
-15	-3.63335517434813
-10.1646500227275	0
-15	4.16953151024953
35	7
45	10.6509492053508
35	10.0625461400055
25	14.9749280430466
19.9086749900116	10
25	5.55373231682551
35	9.44185800144931
45	8.14627438540762
40	3
-15	-1.36092426663352
-13.1888516795178	0
-15	1.56175665204814
40	5
23.195786965653	10
25	8.42437595469911
28.5987844160696	10
25	11.7629654368154
23.195786965653	10
