Var1	Var2
7	2
-15	-19.0298549788705
-14.4046679681591	-20
7	5
2.83262212323635	-10
-5	-12.2830759242844
-8.34278687506702	-10
-5	-6.36141655134899
2.83262212323635	-10
7	7
35.8660030275193	0
35	-5.60909524888566
32.116104182541	0
34.6380273782617	10
35	13.6749855349919
35.8879272839663	10
35.8660030275193	0
7	9
-4.63032753489503	10
-5	9.4274728234642
-5.67772600025532	10
-5.07422192743379	20
-5	20.0695665628515
5	21.3103826490618
6.04435093778629	20
5	19.2147673471754
-4.63032753489503	10
8	3
-15	-13.6101650177431
-12.3384248146253	-10
-15	-4.62341970666042
8	3
2.24356742377107	-20
-5	-15.0120398465746
-11.0788610359658	-20
8	3
31.7097921431349	-20
25	-15.9264489006635
21.9889141688941	-20
8	3
-15	7.20837168509482
-13.3074578533684	10
-15	12.2883963137202
8	2
-15	24.2107262590242
-9.15468927818548	30
8	3
2.03678501972263	30
5	27.9556939591704
7.44825836274864	30
8	22
21.3552329053007	30
15	24.213531383373
11.3405421713644	20
5	15.2326363012417
-0.468613536660298	10
-5	2.98205264784389
-9.46813252168917	0
-5	-2.01221254372362
5	-6.10908497923284
11.7848197769501	-10
15	-13.5043809345586
19.6257022871959	-10
25	-7.60066674685025
29.0754812468104	0
33.1879257692963	10
32.8420316946579	20
35	22.0040415244851
41.6952122989451	20
39.4450603537001	10
36.7790695301114	0
36.2234060305353	-10
36.4858931655322	-20
8	2
45	23.2235800659473
42.9361161064529	30
9	3
-1.71946226374007	-20
-5	-17.7410037688647
-7.75305410377254	-20
9	5
45	14.3874527968657
43.0021934234339	10
37.6921360327035	0
40.9739215959836	-10
45	-18.2253337157978
9	2
-15	29.8433835589019
-14.8418675980229	30
9	11
27.6322862426346	30
25	27.0181079187906
17.2365031066405	20
15.2628475898126	10
21.3706987760445	0
25	-1.92998389058507
26.0348583110798	0
31.737824160331	10
29.058653259135	20
35	25.5175535018666
39.4488995233131	30
9	7
2.22274387633004	0
5	-1.04608902390168
7.5697114687373	0
12.1458481298303	10
5	11.2505052553079
3.69310046157444	10
2.22274387633004	0
10	3
45	9.41095782788258
38.6052025352956	0
45	-9.78690130043334
10	3
33.4073803889231	30
35	29.0310654792481
35.9616829401734	30
10	7
17.3584588792678	10
25	1.53190817562878
30.2877225513657	10
25.2752748236122	20
25	20.4759974050723
24.4734471999736	20
17.3584588792678	10
11	3
45	8.06723577923695
39.5182690378877	0
45	-8.38950102451798
11	5
19.4540701687229	10
25	3.85419219490196
28.8376209424003	10
25	17.405368611937
19.4540701687229	10
12	3
45	6.72351373059131
40.4313355404798	0
45	-6.99210074860262
12	5
21.5496814581781	10
25	6.17647621417513
27.387519333435	10
25	14.6071409859343
21.5496814581781	10
13	3
45	5.37979168194568
41.3444020430719	0
45	-5.59470047268727
13	5
23.6452927476332	10
25	8.4987602334483
25.9374177244697	10
25	11.8089133599316
23.6452927476332	10
14	3
45	4.03606963330004
42.257468545664	0
45	-4.19730019677191
15	3
45	2.69234758465441
43.1705350482561	0
45	-2.79989992085655
16	3
45	1.34862553600878
44.0836015508482	0
45	-1.4024996449412
17	3
45	0.00490348736314153
44.9966680534403	0
45	-0.00509936902583874
