Var1	Var2
7.52044844701273	10
5	13.4007010319256
0	12.0960984751566
-5	10.3049493485557
-7.39764673075323	15
-5	19.6636715838726
0	15.7081802947056
4.0802978080642	20
5	21.0895507995856
9.8674061171197	20
9.14365597069447	15
10	14.5504435859449
15	14.4743499061878
20	13.6300036887279
25	12.4548440824577
30	13.6848164932208
35	11.4902244157815
37.7734295749317	10
38.6654677773516	5
40	3.56476619643069
42.5267062184504	0
40	-1.73794027025334
36.3866553650259	0
35	1.28813058976615
30	2.48431190444656
25	0.183449411652135
20	1.10481142044011
15	3.96291983052992
13.8468069313239	5
10	7.24538424536926
7.71698290528932	5
10	1.7804097318079
11.6278683633568	0
15	13
23.5424008262161	20
20	16.8618644902938
15	18.5493084713738
10.7504684047266	20
13.5962585499065	25
15	27.1956176111503
19.15267957063	25
20	24.0807697882607
20.8602385330228	25
25	27.9994217385586
26.7868805718262	25
25	21.3757050395078
23.5424008262161	20
16	4
4.95048999795002	-20
0	-15.7461000768937
-5	-18.2794768279142
-6.27959220612395	-20
16	7
45	-2.82543431779952
40	-4.40447931040414
35	-4.23251529247661
34.3488198873088	-5
35	-5.98466378859649
40	-5.61399944693912
45	-6.35207492800035
16	3
45	5.99444197026899
43.0400474086542	5
45	2.16117205039059
16	7
-4.53772735328619	-10
0	-14.0724057671923
5	-11.1126110056489
5.33042728468065	-10
5	-9.11834906492455
0	-5.45748271262229
-4.53772735328619	-10
16	9
16.9594133473258	-10
20	-11.4760754422409
21.6767777103931	-10
25	-8.76785823523532
29.1806502060235	-5
25	-0.85140247133544
20.5737811956501	-5
20	-7.19990513315208
16.9594133473258	-10
16	5
-0.759359070652001	5
0	4.15233575367123
0.753342845770417	5
0	6.40341893567659
-0.759359070652001	5
16	5
-10.9589513470978	20
-10	16.8438859924724
-8.65696755351588	20
-10	22.9855190920681
-10.9589513470978	20
16	5
-2.10366193533494	20
0	18.250931215628
1.66286610740494	20
0	21.6487492221974
-2.10366193533494	20
16	7
3.96393776534281	25
5	23.9534285477216
10	23.8087569043828
10.8500227367643	25
10	25.6976135987986
5	26.8745792185796
3.96393776534281	25
17	3
4.11008083091756	-20
0	-16.4682541449753
-4.57540688805632	-20
17	5
-3.53731701445442	-10
0	-13.1745825803349
4.02863493285987	-10
0	-6.45894906456688
-3.53731701445442	-10
17	5
21.5290472551443	-5
25	-7.9546794819462
28.2783827346307	-5
25	-1.74675233739723
21.5290472551443	-5
18	3
3.2696716638851	-20
0	-17.190408213057
-3.63985013143468	-20
18	5
-2.53690667562265	-10
0	-12.2767593934775
2.88927195754751	-10
0	-7.46041541651147
-2.53690667562265	-10
18	5
22.4843133146385	-5
25	-7.14150072865708
27.376115263238	-5
25	-2.64210220345902
22.4843133146385	-5
19	3
2.42926249685264	-20
0	-17.9125622811387
-2.70429337481305	-20
19	5
-1.53649633679089	-10
0	-11.3789362066202
1.74990898223514	-10
0	-8.46188176845606
-1.53649633679089	-10
19	5
23.4395793741328	-5
25	-6.32832197536797
26.4738477918453	-5
25	-3.53745206952081
23.4395793741328	-5
20	3
1.58885332982019	-20
0	-18.6347163492204
-1.76873661819142	-20
20	5
-0.53608599795912	-10
0	-10.4811130197628
0.610546006922779	-10
0	-9.46334812040065
-0.53608599795912	-10
20	5
24.394845433627	-5
25	-5.51514322207885
25.5715803204525	-5
25	-4.4328019355826
24.394845433627	-5
21	3
0.748444162787727	-20
0	-19.356870417302
-0.833179861569782	-20
