Var1	Var2
11	5
10.3305804613043	-10
10	-10.4684807313115
9.67303211462249	-10
10	-9.63841521753808
10.3305804613043	-10
11.5	5
11.4280416153623	-10
10	-12.023743259564
8.58756399164109	-10
10	-8.4380259051002
11.4280416153623	-10
11.5	5
15.2246576831917	15
15	14.5245325236985
14.8544261065274	15
15	15.7354822019323
15.2246576831917	15
12	3
-15	5.09427775866509
-14.6281584039529	5
-15	4.85723393847043
12	3
45	13.3661207752916
44.4846018105924	15
45	16.794867430285
12	3
-15	20.3393030290039
-14.1104617582836	20
-15	19.5914874364603
12	3
10.7903074879262	30
10	26.2046417374479
9.18112981191862	30
12	5
40.5205897726309	-15
40	-16.4189143142035
39.351641998191	-15
40	-14.4678980785811
40.5205897726309	-15
12	5
0.150094342646749	-10
0	-10.1853876899361
-0.0714382189471054	-10
0	-9.83748288345811
0.150094342646749	-10
12	5
12.5255027694202	-10
10	-13.5790057878165
7.50209586865969	-10
10	-7.23763659266231
12.5255027694202	-10
12	5
1.27590643166599	0
0	-1.16831996312632
-1.6900952658732	0
0	0.672085491997526
1.27590643166599	0
12	7
16.7709318742514	15
15	11.2519843657711
13.8524699251459	15
14.6759730843935	20
15	20.3108095359712
15.3416519546805	20
16.7709318742514	15
12.5	5
39.8705051556354	-20
37.7086093193437	-15
40	-13.1194750731899
41.8398393327811	-15
45	-19.3002317046279
12.5	3
-15	5.82537690835731
-11.744624911648	5
-15	3.75012079039531
12.5	5
45	9.98087501615187
44.9555966976068	10
43.4055281799976	15
41.8868302048817	20
45	20.1113445154142
12.5	3
-15	21.0704749284267
-12.1935753464099	20
-15	18.7111743196033
12.5	5
12.1852721294608	30
11.8661831128282	25
10	23.0416698486952
7.35466740439373	25
7.73574940513822	30
12.5	5
-8.06383124874984	-15
-10	-18.1720795240285
-11.4812802817938	-15
-10	-11.0882101446293
-8.06383124874984	-15
12.5	7
10.3856121861178	-15
10	-15.1141815369547
9.83421401383446	-15
6.41662774567829	-10
10	-6.03724728022443
13.6229639234782	-10
10.3856121861178	-15
12.5	5
20.8859713684731	-15
20	-16.8162049967157
17.7744355464489	-15
20	-13.4223961442174
20.8859713684731	-15
12.5	5
2.25409765301716	-10
0	-12.7841286314618
-1.07285004101309	-10
0	-7.55933871648735
2.25409765301716	-10
12.5	9
