Var1	Var2
19	7
-6.5808767354438	10
-10	8.33019093730159
-12.9454605283846	10
-12.3447399090936	15
-10	18.6819970960655
-6.14629553869192	15
-6.5808767354438	10
19	5
2.32779693469477	10
0	8.38946966374551
-3.58801504867185	10
0	13.137580975354
2.32779693469477	10
19.5	4
-1.13534301495292	-20
-5	-17.7137679617157
-10	-19.5682814633017
-13.4810738767252	-20
19.5	4
12.0996010134264	-20
10	-18.2382195726183
5	-17.7000995774655
1.32225416090775	-20
19.5	3
30.8786618456907	-20
30	-18.6812930367324
25.9892517714283	-20
19.5	3
45	-12.0241570097402
40.5024493116282	-10
45	-7.43216322296486
19.5	43
-15	-1.45958026547665
-10	-2.22749874272267
-7.74203036951308	0
-5	3.73314946625923
0	0.308100346709486
0.544919326032299	0
3.15522038204334	-5
5	-6.93418348285675
8.9009437602625	-5
10	-2.95576450097298
15	-2.73060529922454
15.6433418839121	-5
15	-8.40462478576196
14.1630910114659	-10
15	-10.3926594293416
16.8360249880369	-10
20	-9.46730130527828
23.9592038966894	-5
22.0912055283924	0
20	2.84864382391988
15	1.0605262415156
11.9390930269436	5
10	8.97295182376581
8.885360179123	10
10	10.732781010831
13.0684412975541	15
11.9199177412906	20
10	23.2877416586614
8.00598682538818	25
5	26.0257965819175
3.63634736211341	25
4.82818547303855	20
5	19.5912190932813
5.99966955997897	15
5	13.527389212817
3.2337764597654	10
0	7.76265059400436
-4.98447198238982	10
-5	10.1197447323484
-5.01738537068996	10
-10	7.56662324806956
-12.4860149261468	5
-15	1.0894914654458
19.5	3
45	-1.5956438874894
43.3741323612347	0
45	2.02600269089033
19.5	4
-15	9.33064054320293
-14.2923561343698	10
-13.6202141016806	15
-15	17.3146232253303
19.5	11
45	6.78413659750043
42.0458881989396	5
40	3.35600321712712
37.5987797116704	0
38.5478264166564	-5
35	-6.6059643977575
32.6703992429477	-10
35	-12.1169576186157
37.1892059688785	-15
40	-17.4457271172839
45	-18.8862211417026
19.5	13
-15	21.4521423659377
-10	20.6813379106211
-9.74358373917253	20
-5	15.3342466313106
-2.68387108918194	15
0	14.3587287823446
1.96090323027634	15
0	16.0250717739703
-1.21756185963521	20
-5	23.6728075079944
-7.56650048756603	25
-10	29.6164255855303
-10.4269009931635	30
19.5	3
9.90719396128636	30
10	29.5026531212244
10.6952755254217	30
19.5	3
15.6694409175591	30
20	27.0062314032552
22.1424063456707	30
19.5	9
28.9447217630629	30
25	27.0094255030811
22.1391520652995	25
23.5276706485499	20
25	15.6048390422327
28.9269947607485	20
30	21.6918299042698
30.9143463545895	25
32.4564829299353	30
19.5	5
41.9525523838288	30
40	27.4435273916154
37.9419462348386	25
40	21.8330437967921
45	23.2678399615863
19.5	5
17.9287148166338	-15
20	-17.4214346431664
24.2160626672044	-15
20	-10.8597692440686
17.9287148166338	-15
19.5	5
28.6757637090872	0
30	-4.84475393982932
31.6785658138531	0
30	3.09538934411607
28.6757637090872	0
19.5	5
5.55216707689015	5
5	4.49031558715441
4.71280879167186	5
5	5.60543030026016
5.55216707689015	5
19.5	9
36.1742744327405	10
40	7.53285436349144
41.3616706027568	10
42.6665327059939	15
40	18.1025467013297
35	16.6115440713608
33.4803924875081	15
35	11.3571836980673
36.1742744327405	10
19.5	5
17.6345291012966	15
20	11.5109049709407
24.508458736616	15
20	16.7251880869313
17.6345291012966	15
20	3
-3.06463049968677	-20
-5	-18.855084998577
-8.19193077027533	-20
20	4
10.2322234966309	-20
10	-19.8051406869562
5	-19.105215377352
3.56915960770115	-20
20	3
30.0089181100398	-20
30	-19.9866155861138
29.9592923099827	-20
20	5
45	-12.7117653849462
40	-11.4964406663183
38.2823472212643	-15
40	-16.4945634338621
45	-17.9882577028774
20	7
45	-2.81661852185884
42.1300307409804	0
40	2.11858612941132
38.4841516329442	0
40	-3.52676709361606
41.4284343931676	-5
45	-6.55986622942375
20	3
45	5.85410390055456
43.5858042397119	5
45	3.57628462668834
20	3
-15	14.2650648378118
-14.8956882942675	15
-15	15.1749853343596
20	9
-15	22.6091713752566
-10	22.6738191201042
-8.99372882351268	20
-5	16.0717982992355
-1.81548106770354	20
-5	23.0922184606463
-8.68923293374086	25
-10	27.4865666051837
-12.7973378098767	30
20	3
17.2005455087292	30
20	28.06470278215
21.384941055494	30
20	3
29.9903532195851	30
30	29.7994671596382
30.0224558325838	30
20	5
42.7187847309253	30
40	26.4403010386458
38.7869106825967	25
40	23.1332845604769
45	24.3596509579092
20	5
18.6258393643495	-15
20	-16.6064616283462
22.7970785487359	-15
20	-12.2532309056233
18.6258393643495	-15
20	5
34.2545992908506	-10
35	-10.6773614343051
37.0606994575451	-10
35	-8.91401282510276
34.2545992908506	-10
20	15
4.1535557318518	-5
5	-5.88746563907964
6.78987856007428	-5
9.23381168077303	0
10	0.876286407275991
11.0428091044864	5
10	7.13658152339357
7.60803602354019	5
5	2.59262121018729
3.64351742740207	5
0	7.13583152426321
-4.25174353710324	5
0	1.37264762691098
2.42772274593204	0
4.1535557318518	-5
20	7
16.485324232442	-5
20	-8.60393568319306
23.1940348826387	-5
21.3847668155396	0
20	1.88633177518829
15.1975543358969	0
16.485324232442	-5
20	5
29.5684709143384	0
30	-1.5787607183527
30.5469945022996	0
30	1.00869500601926
29.5684709143384	0
20	5
-11.7464281270394	5
-10	0.0597318360912316
-6.01259725401014	5
-10	6.80305555883753
-11.7464281270394	5
20	5
4.13975598483602	10
5	7.85961278552542
6.89237532209715	10
5	11.7180245820282
4.13975598483602	10
20	9
39.1305464406771	10
40	9.43930412223295
40.3094600831602	10
41.5097531125551	15
40	16.7566180713445
35	15.1000086258746
34.9056967402296	15
35	14.7739354081939
39.1305464406771	10
20	7
7.22794166014626	15
10	12.0429992811179
12.1262989187443	15
10.3559558865346	20
10	20.6095526759489
9.01483837960169	20
7.22794166014626	15
20	5
18.9195542529506	15
20	13.4063308970469
22.0592707652393	15
20	15.7879919944933
18.9195542529506	15
20	7
24.5372306584044	20
25	18.618552472224
26.2342977324273	20
29.3711633834768	25
25	26.2167108441331
23.2677513049235	25
24.5372306584044	20
20.5	3
-4.99391798442061	-20
-5	-19.9964020354384
-5.01003083528494	-20
20.5	5
45	-13.3993737601523
40	-13.7261609481133
39.37548847365	-15
40	-15.5433997504403
45	-17.0902942640522
20.5	3
45	-4.03759315622828
43.4256992113345	-5
45	-5.68756923588263
20.5	5
-15	23.7662003845755
-10	24.6663003295872
-9.8119653799157	25
-10	25.3567076248371
-15	29.6887868060852
20.5	3
18.7316500998994	30
20	29.1231741610449
20.6274757653173	30
20.5	2
43.4850170780219	30
45	25.8648119831052
20.5	5
19.3229639120652	-15
20	-15.7914886135259
