Var1	Var2
22	5
14.6123729085437	-20
14.8545409746323	-10
15	-9.53055029451121
15.7739740079116	-10
15.496387093487	-20
22	3
-15	11.0630734291888
-10.6339406772029	10
-15	8.22539957835448
22	3
45	18.6677281261224
43.874953776181	20
44.8925487090821	30
22	3
12.9959223867584	30
5	25.5142665650744
0.0597260837800402	30
22	5
-4.70174928515103	-10
-5	-10.9420817584691
-5.75479474957055	-10
-5	-8.80399141013914
-4.70174928515103	-10
24	5
8.42095913336793	-20
13.7093163325159	-10
15	-5.83448970562071
21.8676083078611	-10
23.4249812402192	-20
24	3
-15	12.8706020334846
-5.17019527250991	20
-6.9551169775564	30
24	3
45	13.8592246370705
39.8143796556502	20
43.7036903541016	30
24	7
17.4564445358248	30
15	27.9406452625356
5.53222753483558	20
5.54629252848251	10
5	9.45015698438795
-5	7.97133180089439
-15	5.20807176707894
24	5
-3.57428100615246	-10
-5	-14.5034053228904
-8.60812282198243	-10
-5	-4.28275582094439
-3.57428100615246	-10
24	5
38.6174874743538	10
35	8.61072893441703
34.0090533124141	10
35	12.7728190037213
38.6174874743538	10
26	8
0.484146284764504	-20
5	-19.3655075849936
12.5640916903996	-10
15	-2.13842911673021
25	-6.78340838696603
30.1649324594038	-10
35	-13.151447808174
45	-12.7573719457154
26	6
45	8.13982504391238
35	5.55664121046539
31.8306173047682	10
35	18.8684130816499
35.7538055351194	20
42.5148319991212	30
26	3
-15	14.6781306377803
-7.66236267612928	20
-13.117408322895	30
26	11
20.4056323451404	30
15	25.4682003128486
8.48016758785925	20
11.1387675868652	10
5	3.82133507943167
-4.27905745692437	0
-2.44681272715389	-10
-5	-18.0647288873117
-11.4614508943943	-10
-5.67727951539589	0
-15	2.1907439558034
28	3
-15	-12.6307999208793
-14.3147789668062	-10
-15	-5.32871109307196
28	3
-15	16.4856592420761
-10.1545300797486	20
-15	27.3681066862873
28	4
23.3548201544559	30
25	26.3560374703265
35	21.3273114670712
41.3259736441407	30
28	5
-1.31934444815533	-10
5	-17.9475435370597
11.4188670482833	-10
5	-0.541870127496214
-1.31934444815533	-10
28	13
24.4437074285608	0
25	-0.164317830044148
35	-6.00525287122795
43.5753042973888	0
35	2.50255348651375
29.6521812971223	10
25	16.8698808110421
20.5461511000626	20
15	22.9957553631616
11.4281076408829	20
15	12.0349833439642
16.2660548509088	10
24.4437074285608	0
30	3
-15	18.2931878463718
-12.646697483368	20
-15	23.5784731497731
30	3
25.9282785633016	30
35	22.9571946759691
40.1371152891603	30
30	5
-0.191876169156756	-10
5	-16.5295794891258
10.2736424061669	-10
5	-2.22934601955803
-0.191876169156756	-10
30	5
20.3558225075034	10
25	4.62007302438852
27.4737452894763	10
25	13.6529821626022
20.3558225075034	10
30	5
14.3760476939066	20
15	18.6086393398948
15.9688236432976	20
15	20.5233104134746
14.3760476939066	20
32	3
28.0277042559333	30
35	24.587077884867
38.9482569341798	30
32	5
0.935592109841813	-10
5	-15.1116154411919
9.12841776405059	-10
5	-3.91682191161985
0.935592109841813	-10
32	5
24.4455901640979	10
25	9.35775830348152
25.2953092818304	10
25	10.4360835141623
24.4455901640979	10
34	3
30.127129948565	30
35	26.2169610937649
37.7593985791994	30
34	5
2.06306038884038	-10
5	-13.693651393258
7.98319312193425	-10
5	-5.60429780368167
2.06306038884038	-10
36	3
32.2265556411967	30
35	27.8468443026627
36.5705402242189	30
36	5
3.19052866783895	-10
5	-12.2756873453241
6.83796847981791	-10
5	-7.29177369574348
3.19052866783895	-10
38	3
34.3259813338284	30
35	29.4767275115606
35.3816818692385	30
38	5
4.31799694683752	-10
5	-10.8577232973902
5.69274383770157	-10
5	-8.9792495878053
4.31799694683752	-10
