Var1	Var2
40	7
45	7.53644002386214
35	7.26367262173623
25.5677582117994	0
25	-0.404989638953012
17.7260344785039	-10
15	-14.3752786461515
7.19838710429982	-20
40	4
-15	11.3583354454968
-5	14.7618817161878
3.66445696641891	20
3.58465195922261	30
40	4
7.3034485438143	30
15	21.2328368259969
25	24.9333936017622
32.9642492731392	30
60	6
45	1.76415789080069
35	2.23449364284522
32.0983983707576	0
25	-5.06338390810182
21.2575574288998	-10
15.121219439417	-20
60	4
-15	17.0818678116774
-8.41240722942696	20
-5	20.8500031609212
1.3508048808518	30
60	3
10.9389866952296	30
15	25.3740884476117
21.8249951861427	30
80	6
45	-8.60065760092892
35	-1.43014349953212
25	-9.72177817725062
24.7890803792956	-10
25	-11.3690875632264
26.0082876247991	-20
80	3
-15	20.6706970266363
-5	24.0684446166973
-0.883042197519017	30
80	3
14.5745248466448	30
15	29.5153400692266
15.7150594335806	30
100	5
42.2902051234363	-20
42.2426234665605	-10
35	-4.00375976032418
27.8753148646636	-10
28.6862471141758	-20
100	3
-15	22.0390423237357
-5	27.2868860724733
-3.11688927588983	30
120	5
39.1980863245453	-20
39.1340532993749	-10
35	-6.57737602111625
30.9332653110114	-10
31.3642066035526	-20
120	2
-15	23.4073876208352
-5.31560086611971	30
140	5
36.1059675256543	-20
36.0254831321892	-10
35	-9.15099228190831
33.9912157573592	-10
34.0421660929293	-20
140	2
-15	24.7757329179346
-7.32566929543602	30
160	2
-15	26.1440782150341
-9.33573772475233	30
180	2
-15	27.5124235121335
-11.3458061540686	30
200	2
-15	28.880768809233
-13.3558745833849	30
